Tool,Compiler,Benchmark,Application,#nodes,#processes,Rep ID,Runtime(s)-real,Runtime(s)-user,Runtime(s)-sys,Size(KB)
orig,tau,amg,amg3,4,64,3,5.9119999999999999,1.6419999999999999,0.32600000000000001,5040.6025390625
orig,tau,amg,amg4,4,64,1,4.883,1.6419999999999999,0.33500000000000002,5039.80859375
orig,tau,amg,amg4,4,64,2,5.0039999999999996,1.6439999999999999,0.33100000000000002,5040.740234375
orig,tau,amg,amg4,4,64,3,6.9550000000000001,1.661,0.33200000000000002,5039.767578125
orig,mpicc,pkifmm,ex0-1,1,16,1,40.552,1.5089999999999999,0.30199999999999999,0.0
orig,mpicc,pkifmm,ex0-1,1,16,2,41.545999999999999,1.524,0.28599999999999998,0.0
orig,mpicc,pkifmm,ex0-1,1,16,3,40.326000000000001,1.502,0.31,0.0
orig,mpicc,pkifmm,ex0-2,1,16,1,104.669,1.504,0.36299999999999999,0.0
orig,mpicc,pkifmm,ex0-2,1,16,2,100.02600000000001,1.538,0.27600000000000002,0.0
orig,mpicc,pkifmm,ex0-2,1,16,3,100.071,1.514,0.29699999999999999,0.0
orig,mpicc,pkifmm,ex1-1,1,16,1,47.158999999999999,1.5149999999999999,0.29799999999999999,0.0
orig,mpicc,pkifmm,ex1-1,1,16,2,47.185000000000002,1.506,0.30599999999999999,0.0
orig,mpicc,pkifmm,ex1-1,1,16,3,50.158999999999999,1.548,0.26100000000000001,0.0
orig,mpicc,pkifmm,ex1-2,1,16,1,118.67099999999999,1.5249999999999999,0.29399999999999998,0.0
orig,mpicc,pkifmm,ex1-2,1,16,2,118.52000000000001,1.5049999999999999,0.308,0.0
orig,mpicc,pkifmm,ex1-2,1,16,3,119.511,1.528,0.28299999999999997,0.0
orig,mpicc,pkifmm,ex2-1,1,16,1,38.753,1.5189999999999999,0.29599999999999999,0.0
orig,mpicc,pkifmm,ex2-1,1,16,2,38.546999999999997,1.5149999999999999,0.29699999999999999,0.0
orig,mpicc,pkifmm,ex2-1,1,16,3,38.554000000000002,1.5269999999999999,0.27900000000000003,0.0
orig,mpicc,pkifmm,ex2-2,1,16,1,95.488,1.4950000000000001,0.316,0.0
orig,mpicc,pkifmm,ex2-2,1,16,2,95.483000000000004,1.54,0.27000000000000002,0.0
orig,mpicc,pkifmm,ex2-2,1,16,3,95.719999999999999,1.5329999999999999,0.27600000000000002,0.0
orig,mpicc,pkifmm,ex3-1,1,16,1,47.780000000000001,1.5209999999999999,0.29699999999999999,0.0
orig,mpicc,pkifmm,ex3-1,1,16,2,47.750999999999998,1.5329999999999999,0.27700000000000002,0.0
orig,mpicc,pkifmm,ex3-1,1,16,3,49.046999999999997,1.5149999999999999,0.29999999999999999,0.0
orig,mpicc,pkifmm,ex3-2,1,16,1,98.295000000000002,1.5129999999999999,0.29799999999999999,0.0
orig,mpicc,pkifmm,ex3-2,1,16,2,96.787999999999997,1.534,0.27900000000000003,0.0
orig,mpicc,pkifmm,ex3-2,1,16,3,98.817999999999998,1.486,0.32000000000000001,0.0
orig,mpicc,pkifmm,ex0-1,4,64,1,60.850999999999999,1.6799999999999999,0.35299999999999998,0.0
orig,mpicc,pkifmm,ex0-1,4,64,2,59.831000000000003,1.659,0.36799999999999999,0.0
orig,mpicc,pkifmm,ex0-1,4,64,3,60.140999999999998,1.7070000000000001,0.316,0.0
orig,mpicc,pkifmm,ex0-2,4,64,1,121.27200000000001,1.6699999999999999,0.42099999999999999,0.0
orig,mpicc,pkifmm,ex0-2,4,64,2,115.00200000000001,1.724,0.30399999999999999,0.0
orig,mpicc,pkifmm,ex0-2,4,64,3,114.941,1.679,0.34699999999999998,0.0
orig,mpicc,pkifmm,ex1-1,4,64,1,61.177,1.7150000000000001,0.316,0.0
orig,mpicc,pkifmm,ex1-1,4,64,2,61.287999999999997,1.6950000000000001,0.32800000000000001,0.0
orig,mpicc,pkifmm,ex1-1,4,64,3,61.494999999999997,1.6799999999999999,0.34799999999999998,0.0
orig,mpicc,pkifmm,ex1-2,4,64,1,128.458,1.702,0.32000000000000001,0.0
orig,mpicc,pkifmm,ex1-2,4,64,2,120.23699999999999,1.7010000000000001,0.318,0.0
orig,mpicc,pkifmm,ex1-2,4,64,3,120.111,1.72,0.30199999999999999,0.0
orig,mpicc,pkifmm,ex2-1,4,64,1,50.356999999999999,1.6950000000000001,0.32300000000000001,0.0
orig,mpicc,pkifmm,ex2-1,4,64,2,51.402999999999999,1.7050000000000001,0.32000000000000001,0.0
orig,mpicc,pkifmm,ex2-1,4,64,3,51.182000000000002,1.718,0.312,0.0
orig,mpicc,pkifmm,ex2-2,4,64,1,100.20099999999999,1.6970000000000001,0.33300000000000002,0.0
orig,mpicc,pkifmm,ex2-2,4,64,2,98.204999999999998,1.6819999999999999,0.33800000000000002,0.0
orig,mpicc,pkifmm,ex2-2,4,64,3,99.128999999999991,1.6950000000000001,0.32800000000000001,0.0
orig,mpicc,pkifmm,ex3-1,4,64,1,52.415999999999997,1.6819999999999999,0.33800000000000002,0.0
orig,mpicc,pkifmm,ex3-1,4,64,2,51.079000000000001,1.6990000000000001,0.32500000000000001,0.0
orig,mpicc,pkifmm,ex3-1,4,64,3,51.131999999999998,1.702,0.31900000000000001,0.0
orig,mpicc,pkifmm,ex3-2,4,64,1,99.734999999999999,1.708,0.314,0.0
orig,mpicc,pkifmm,ex3-2,4,64,2,105.723,1.7030000000000001,0.32300000000000001,0.0
orig,mpicc,pkifmm,ex3-2,4,64,3,100.56700000000001,1.6719999999999999,0.34999999999999998,0.0
pinAll,mpicc,amg,amg1,1,16,1,78.076999999999998,0.92300000000000004,0.16800000000000001,110307.0078125
pinAll,mpicc,amg,amg1,1,16,2,81.704000000000008,0.93799999999999994,0.153,110499.4013671875
pinAll,mpicc,amg,amg1,1,16,3,81.667000000000002,0.92500000000000004,0.16400000000000001,110282.7177734375
pinAll,mpicc,amg,amg2,1,16,1,42.244999999999997,0.94099999999999995,0.156,71172.5771484375
pinAll,mpicc,amg,amg2,1,16,2,41.506,0.92600000000000005,0.17999999999999999,71304.681640625
pinAll,mpicc,amg,amg2,1,16,3,40.270000000000003,0.93600000000000005,0.156,71163.224609375
pinAll,mpicc,amg,amg3,1,16,1,22.792000000000002,0.93300000000000005,0.19600000000000001,36845.7490234375
pinAll,mpicc,amg,amg3,1,16,2,18.227,0.94199999999999995,0.153,36835.6435546875
pinAll,mpicc,amg,amg3,1,16,3,19.108000000000001,0.94199999999999995,0.152,36878.6240234375
pinAll,mpicc,amg,amg4,1,16,1,17.768000000000001,0.93400000000000005,0.161,36064.4296875
pinAll,mpicc,amg,amg4,1,16,2,17.594000000000001,0.93799999999999994,0.16600000000000001,36086.18359375
pinAll,mpicc,amg,amg4,1,16,3,19.312999999999999,0.93700000000000006,0.156,36082.28515625
pinAll,mpicc,amg,amg1,4,64,1,93.177999999999997,1.131,0.23100000000000001,509063.2041015625
pinAll,mpicc,amg,amg1,4,64,2,92.521999999999991,1.115,0.20499999999999999,508826.4619140625
pinAll,mpicc,amg,amg1,4,64,3,107.08500000000001,1.1120000000000001,0.20000000000000001,524171.849609375
pinAll,mpicc,amg,amg2,4,64,1,49.283000000000001,1.113,0.19700000000000001,347511.41015625
pinAll,mpicc,amg,amg2,4,64,2,49.790999999999997,1.0880000000000001,0.23200000000000001,347865.7265625
pinAll,mpicc,amg,amg2,4,64,3,57.232999999999997,1.1200000000000001,0.185,360116.974609375
pinAll,mpicc,amg,amg3,4,64,1,30.030000000000001,1.141,0.19600000000000001,191187.5302734375
pinAll,mpicc,amg,amg3,4,64,2,24.449999999999999,1.101,0.20399999999999999,189761.306640625
pinAll,mpicc,amg,amg3,4,64,3,23.172999999999998,1.1100000000000001,0.19900000000000001,190672.873046875
pinAll,mpicc,amg,amg4,4,64,1,24.280999999999999,1.105,0.21099999999999999,195400.27734375
pinAll,mpicc,amg,amg4,4,64,2,25.617999999999999,1.125,0.186,195330.8466796875
pinAll,mpicc,amg,amg4,4,64,3,23.323,1.099,0.217,195601.8251953125
pinAll,mpicc,hpgmg,fe,1,16,1,83.128,0.91400000000000003,0.17999999999999999,33914.3310546875
pinAll,mpicc,hpgmg,fe,1,16,2,82.277000000000001,0.92100000000000004,0.17399999999999999,33573.1923828125
pinAll,mpicc,hpgmg,fe,1,16,3,82.001999999999995,0.94399999999999995,0.14799999999999999,33981.376953125
pinAll,mpicc,hpgmg,fv1,1,16,1,132.20400000000001,2.407,7.907,169739.7666015625
pinAll,mpicc,hpgmg,fv1,1,16,2,131.64400000000001,2.282,8.1530000000000005,173605.41796875
pinAll,mpicc,hpgmg,fv1,1,16,3,115.31399999999999,2.1309999999999998,6.5970000000000004,175579.837890625
pinAll,mpicc,hpgmg,fv2,1,16,1,115.562,1.353,2.2130000000000001,634669.5927734375
pinAll,mpicc,hpgmg,fv2,1,16,2,108.206,1.331,1.978,614626.466796875
pinAll,mpicc,hpgmg,fv2,1,16,3,112.086,1.282,2.262,632339.646484375
pinAll,mpicc,hpgmg,fv3,1,16,1,218.20400000000001,1.038,0.59499999999999997,226517.4560546875
pinAll,mpicc,hpgmg,fv3,1,16,2,216.345,1.0429999999999999,0.51100000000000001,239259.2646484375
pinAll,mpicc,hpgmg,fv3,1,16,3,214.88200000000001,1.038,0.50600000000000001,228837.9169921875
pinAll,mpicc,hpgmg,fe,4,64,1,97.320999999999998,1.109,0.19700000000000001,158430.556640625
pinAll,mpicc,hpgmg,fe,4,64,2,95.614000000000004,1.1259999999999999,0.183,158781.400390625
pinAll,mpicc,hpgmg,fe,4,64,3,95.840000000000003,1.1160000000000001,0.19400000000000001,157888.6044921875
pinAll,mpicc,hpgmg,fv1,4,64,1,119.88200000000001,1.5629999999999999,2.7999999999999998,2082960.6044921875
pinAll,mpicc,hpgmg,fv1,4,64,2,120.714,1.581,2.7250000000000001,2135173.486328125
pinAll,mpicc,hpgmg,fv1,4,64,3,123.759,1.605,2.8239999999999998,2144664.1982421875
pinAll,mpicc,hpgmg,fv2,4,64,1,121.438,1.3600000000000001,1.425,2061707.5625
pinAll,mpicc,hpgmg,fv2,4,64,2,125.462,1.359,1.417,2153698.0986328125
pinAll,mpicc,hpgmg,fv2,4,64,3,126.0,1.347,1.5449999999999999,2102497.08203125
pinAll,mpicc,hpgmg,fv3,4,64,1,225.22999999999999,1.204,0.56100000000000005,2348820.857421875
pinAll,mpicc,hpgmg,fv3,4,64,2,217.36099999999999,1.177,0.54700000000000004,2303661.7431640625
pinAll,mpicc,hpgmg,fv3,4,64,3,218.97399999999999,1.2030000000000001,0.54100000000000004,2371246.328125
pinAll,mpicc,nas,bt,1,16,1,140.404,0.95399999999999996,0.14299999999999999,25305.0322265625
pinAll,mpicc,nas,bt,1,16,2,140.55000000000001,0.94299999999999995,0.154,25163.8212890625
pinAll,mpicc,nas,bt,1,16,3,141.149,0.91200000000000003,0.183,25095.416015625
pinAll,mpicc,nas,cg,1,16,1,28.023,0.95999999999999996,0.14000000000000001,17327.8818359375
pinAll,mpicc,nas,cg,1,16,2,27.725000000000001,0.94299999999999995,0.156,17334.9921875
pinAll,mpicc,nas,cg,1,16,3,27.545000000000002,0.94699999999999995,0.16800000000000001,17347.2802734375
pinAll,mpicc,nas,ep,1,16,1,44.816000000000003,0.92100000000000004,0.17399999999999999,11664.224609375
pinAll,mpicc,nas,ep,1,16,2,43.987000000000002,0.92500000000000004,0.17000000000000001,11671.0966796875
pinAll,mpicc,nas,ep,1,16,3,44.701999999999998,0.93500000000000005,0.157,11693.8623046875
pinAll,mpicc,nas,ft,1,16,1,46.090000000000003,0.91800000000000004,0.17899999999999999,11328.93359375
pinAll,mpicc,nas,ft,1,16,2,46.756,0.94799999999999995,0.14999999999999999,11341.181640625
pinAll,mpicc,nas,ft,1,16,3,46.597000000000001,0.93300000000000005,0.16700000000000001,11339.27734375
pinAll,mpicc,nas,is,1,16,1,10.335000000000001,0.93200000000000005,0.159,9955.947265625
pinAll,mpicc,nas,is,1,16,2,10.378,0.92000000000000004,0.17999999999999999,9953.91796875
pinAll,mpicc,nas,is,1,16,3,10.433999999999999,0.92200000000000004,0.17199999999999999,9956.8798828125
pinAll,mpicc,nas,lu,1,16,1,77.439999999999998,0.93000000000000005,0.16700000000000001,27239.935546875
pinAll,mpicc,nas,lu,1,16,2,79.435000000000002,0.93600000000000005,0.16200000000000001,27405.3583984375
pinAll,mpicc,nas,lu,1,16,3,77.689999999999998,0.92500000000000004,0.17499999999999999,27530.7705078125
pinAll,mpicc,nas,mg,1,16,1,20.731999999999999,0.93899999999999995,0.192,12264.94921875
pinAll,mpicc,nas,mg,1,16,2,16.933,0.92500000000000004,0.16800000000000001,12296.4814453125
pinAll,mpicc,nas,mg,1,16,3,18.417999999999999,0.90800000000000003,0.19900000000000001,12276.5380859375
pinAll,mpicc,nas,sp,1,16,1,122.405,0.94099999999999995,0.16400000000000001,24759.61328125
pinAll,mpicc,nas,sp,1,16,2,122.157,0.94699999999999995,0.152,25196.5322265625
pinAll,mpicc,nas,sp,1,16,3,122.44200000000001,0.92300000000000004,0.17599999999999999,24841.2333984375
pinAll,mpicc,nas,bt,4,64,1,43.049999999999997,1.1060000000000001,0.20799999999999999,114692.3203125
pinAll,mpicc,nas,bt,4,64,2,43.298999999999999,1.121,0.19700000000000001,115319.2373046875
pinAll,mpicc,nas,bt,4,64,3,43.281999999999996,1.1140000000000001,0.20300000000000001,115695.0791015625
pinAll,mpicc,nas,cg,4,64,1,17.228999999999999,1.107,0.219,90932.9521484375
pinAll,mpicc,nas,cg,4,64,2,19.683,1.125,0.25,90706.935546875
pinAll,mpicc,nas,cg,4,64,3,18.129000000000001,1.121,0.24099999999999999,90706.7392578125
pinAll,mpicc,nas,ep,4,64,1,18.754999999999999,1.105,0.20100000000000001,42467.34765625
pinAll,mpicc,nas,ep,4,64,2,19.245000000000001,1.115,0.193,42450.7646484375
pinAll,mpicc,nas,ep,4,64,3,20.228000000000002,1.0900000000000001,0.217,42451.353515625
pinAll,mpicc,nas,ft,4,64,1,21.832000000000001,1.1120000000000001,0.20200000000000001,56044.5546875
pinAll,mpicc,nas,ft,4,64,2,22.106999999999999,1.1319999999999999,0.187,56098.302734375
pinAll,mpicc,nas,ft,4,64,3,22.030999999999999,1.117,0.20499999999999999,56079.5791015625
pinAll,mpicc,nas,is,4,64,1,11.509,1.109,0.19500000000000001,45302.390625
pinAll,mpicc,nas,is,4,64,2,12.648999999999999,1.123,0.189,45248.208984375
pinAll,mpicc,nas,is,4,64,3,12.73,1.123,0.184,45265.8701171875
pinAll,mpicc,nas,lu,4,64,1,33.234000000000002,1.1200000000000001,0.187,128160.560546875
pinAll,mpicc,nas,lu,4,64,2,32.598999999999997,1.1120000000000001,0.24199999999999999,128366.3623046875
pinAll,mpicc,nas,lu,4,64,3,31.382999999999999,1.107,0.20499999999999999,127358.7783203125
pinAll,mpicc,nas,mg,4,64,1,21.649000000000001,1.1080000000000001,0.251,53154.15625
pinAll,mpicc,nas,mg,4,64,2,13.523,1.1220000000000001,0.20599999999999999,53292.2890625
pinAll,mpicc,nas,mg,4,64,3,12.544,1.1160000000000001,0.19700000000000001,53046.0673828125
pinAll,mpicc,nas,sp,4,64,1,39.953000000000003,1.1319999999999999,0.18099999999999999,118543.5234375
pinAll,mpicc,nas,sp,4,64,2,35.634999999999998,1.1220000000000001,0.191,118384.3125
pinAll,mpicc,nas,sp,4,64,3,35.238,1.0940000000000001,0.221,118576.52734375
pinAll,mpicc,pkifmm,ex0-1,1,16,1,320.23700000000002,0.93300000000000005,0.17100000000000001,1096817.9013671875
pinAll,mpicc,pkifmm,ex0-1,1,16,2,321.33600000000001,0.93400000000000005,0.17199999999999999,1096848.5703125
pinAll,mpicc,pkifmm,ex0-1,1,16,3,323.31599999999997,0.94399999999999995,0.16600000000000001,1096967.564453125
pinAll,mpicc,pkifmm,ex0-2,1,16,1,813.24900000000002,0.95199999999999996,0.18099999999999999,2254941.9970703125
pinAll,mpicc,pkifmm,ex0-2,1,16,2,815.81299999999999,0.93799999999999994,0.16900000000000001,2255327.0087890625
pinAll,mpicc,pkifmm,ex0-2,1,16,3,816.65499999999997,0.93899999999999995,0.16700000000000001,2255365.0380859375
pinAll,mpicc,pkifmm,ex1-1,1,16,1,316.55500000000001,0.93799999999999994,0.16800000000000001,1092973.5302734375
pinAll,mpicc,pkifmm,ex1-1,1,16,2,323.22899999999998,0.93799999999999994,0.17000000000000001,1093233.974609375
pinAll,mpicc,pkifmm,ex1-1,1,16,3,319.30200000000002,0.92800000000000005,0.17999999999999999,1093001.8173828125
pinAll,mpicc,pkifmm,ex1-2,1,16,1,814.88,0.93899999999999995,0.16900000000000001,2247137.6083984375
pinAll,mpicc,pkifmm,ex1-2,1,16,2,810.84400000000005,0.93000000000000005,0.17599999999999999,2246798.6259765625
pinAll,mpicc,pkifmm,ex1-2,1,16,3,813.56399999999996,0.93500000000000005,0.17000000000000001,2247145.8154296875
pinAll,mpicc,pkifmm,ex2-1,1,16,1,311.65800000000002,0.93500000000000005,0.17399999999999999,1099818.4404296875
pinAll,mpicc,pkifmm,ex2-1,1,16,2,0.0,0.0,0.0,0.0
pinAll,mpicc,pkifmm,ex0-1,4,64,1,469.31099999999998,1.1240000000000001,0.21099999999999999,4755404.8466796875
pinAll,mpicc,pkifmm,ex0-1,4,64,2,464.495,1.125,0.24399999999999999,4754760.9365234375
pinAll,mpicc,pkifmm,ex0-1,4,64,3,471.07900000000001,1.107,0.216,4755626.7177734375
pinAll,mpicc,pkifmm,ex0-2,4,64,1,951.26400000000001,1.1180000000000001,0.23999999999999999,9563770.2724609375
pinAll,mpicc,pkifmm,ex0-2,4,64,2,930.49199999999996,1.119,0.218,9563299.7470703125
pinAll,mpicc,pkifmm,ex0-2,4,64,3,946.03999999999996,1.135,0.20300000000000001,9562345.3134765625
pinAll,mpicc,pkifmm,ex1-1,4,64,1,0.0,0.0,0.0,0.0
pinAll,mpicc,pkifmm,ex1-2,4,64,1,870.95899999999995,1.1200000000000001,0.19700000000000001,9521815.1171875
pinAll,mpicc,pkifmm,ex1-2,4,64,2,855.60799999999995,1.1339999999999999,0.19600000000000001,9518207.234375
pinAll,mpicc,pkifmm,ex1-2,4,64,3,859.34500000000003,1.1140000000000001,0.23599999999999999,9518173.7392578125
pinMain,mpicc,amg,amg1,1,16,1,59.770000000000003,0.93200000000000005,0.16200000000000001,128102.93359375
pinMain,mpicc,amg,amg1,1,16,2,59.920999999999999,0.94699999999999995,0.14499999999999999,128103.8349609375
pinMain,mpicc,amg,amg1,1,16,3,60.319000000000003,0.91600000000000004,0.184,128109.1513671875
pinMain,mpicc,amg,amg2,1,16,1,32.848999999999997,0.92800000000000005,0.16500000000000001,68912.8369140625
pinMain,mpicc,amg,amg2,1,16,2,30.311,0.93899999999999995,0.16200000000000001,68909.7822265625
pinMain,mpicc,amg,amg2,1,16,3,31.638999999999999,0.93600000000000005,0.14699999999999999,68910.5166015625
pinMain,mpicc,amg,amg3,1,16,1,17.584,0.94899999999999995,0.17899999999999999,25016.1806640625
pinMain,mpicc,amg,amg3,1,16,2,13.470000000000001,0.92600000000000005,0.16500000000000001,25020.4404296875
pinMain,mpicc,amg,amg3,1,16,3,13.566000000000001,0.95799999999999996,0.154,25018.65234375
pinMain,mpicc,amg,amg4,1,16,1,13.603,0.94799999999999995,0.159,24417.697265625
pinMain,mpicc,amg,amg4,1,16,2,17.635999999999999,0.92400000000000004,0.182,24419.884765625
pinMain,mpicc,amg,amg4,1,16,3,15.170999999999999,0.94499999999999995,0.14799999999999999,24417.8330078125
pinMain,mpicc,amg,amg1,4,64,1,66.402000000000001,1.115,0.23400000000000001,545314.1923828125
pinMain,mpicc,amg,amg1,4,64,2,67.259,1.1319999999999999,0.183,545201.626953125
pinMain,mpicc,amg,amg1,4,64,3,66.375,1.125,0.188,545163.48046875
pinMain,mpicc,amg,amg2,4,64,1,36.286999999999999,1.133,0.184,304135.1845703125
pinMain,mpicc,amg,amg2,4,64,2,36.039999999999999,1.113,0.20399999999999999,304120.6923828125
pinMain,mpicc,amg,amg2,4,64,3,37.378999999999998,1.1120000000000001,0.20100000000000001,304149.341796875
pinMain,mpicc,amg,amg3,4,64,1,24.283999999999999,1.101,0.255,117430.12109375
pinMain,mpicc,amg,amg3,4,64,2,17.434000000000001,1.1160000000000001,0.19500000000000001,117340.2197265625
pinMain,mpicc,amg,amg3,4,64,3,17.231999999999999,1.105,0.20899999999999999,117357.7294921875
pinMain,mpicc,amg,amg4,4,64,1,20.405000000000001,1.099,0.21299999999999999,119927.25390625
pinMain,mpicc,amg,amg4,4,64,2,18.388999999999999,1.1120000000000001,0.20100000000000001,119711.935546875
pinMain,mpicc,amg,amg4,4,64,3,19.971,1.111,0.252,119755.1240234375
pinMain,mpicc,hpgmg,fe,1,16,1,45.988999999999997,0.95799999999999996,0.14000000000000001,125.2197265625
pinMain,mpicc,hpgmg,fe,1,16,2,46.762999999999998,0.91300000000000003,0.186,125.2197265625
pinMain,mpicc,hpgmg,fe,1,16,3,46.978000000000002,0.92100000000000004,0.17199999999999999,125.2197265625
pinMain,mpicc,hpgmg,fv1,1,16,1,127.82899999999999,2.6619999999999999,9.7539999999999996,770.431640625
pinMain,mpicc,hpgmg,fv1,1,16,2,127.512,2.6419999999999999,9.2910000000000004,766.8076171875
pinMain,mpicc,hpgmg,fv1,1,16,3,127.13,2.653,9.6080000000000005,903.748046875
pinMain,mpicc,hpgmg,fv2,1,16,1,106.34399999999999,1.381,2.8679999999999999,8022.455078125
pinMain,mpicc,hpgmg,fv2,1,16,2,98.716999999999999,1.401,2.609,8290.60546875
pinMain,mpicc,hpgmg,fv2,1,16,3,98.896000000000001,1.3200000000000001,2.5230000000000001,8565.4658203125
pinMain,mpicc,hpgmg,fv3,1,16,1,225.16800000000001,1.032,0.61299999999999999,13054.673828125
pinMain,mpicc,hpgmg,fv3,1,16,2,220.36599999999999,1.036,0.67000000000000004,13235.4072265625
pinMain,mpicc,hpgmg,fv3,1,16,3,220.90800000000002,1.014,0.69899999999999995,13212.041015625
pinMain,mpicc,hpgmg,fe,4,64,1,58.246000000000002,1.1200000000000001,0.186,520.3017578125
pinMain,mpicc,hpgmg,fe,4,64,2,57.347999999999999,1.119,0.20699999999999999,520.3017578125
pinMain,mpicc,hpgmg,fe,4,64,3,56.639000000000003,1.117,0.20000000000000001,520.3017578125
pinMain,mpicc,hpgmg,fv1,4,64,1,108.25,1.6899999999999999,3.3620000000000001,357777.3095703125
pinMain,mpicc,hpgmg,fv1,4,64,2,108.066,1.665,3.4809999999999999,359410.6630859375
pinMain,mpicc,hpgmg,fv1,4,64,3,107.562,1.7190000000000001,3.2839999999999998,360196.9765625
pinMain,mpicc,hpgmg,fv2,4,64,1,108.798,1.3700000000000001,1.599,366281.44140625
pinMain,mpicc,hpgmg,fv2,4,64,2,111.023,1.4039999999999999,1.7529999999999999,365700.4384765625
pinMain,mpicc,hpgmg,fv2,4,64,3,112.723,1.4179999999999999,1.7929999999999999,365046.419921875
pinMain,mpicc,hpgmg,fv3,4,64,1,229.233,1.194,0.68600000000000005,456851.001953125
pinMain,mpicc,hpgmg,fv3,4,64,2,216.69900000000001,1.1739999999999999,0.438,272132.2705078125
pinMain,mpicc,hpgmg,fv3,4,64,3,239.203,1.2130000000000001,0.59699999999999998,407973.4951171875
pinMain,mpicc,nas,bt,1,16,1,153.12299999999999,0.92900000000000005,0.17000000000000001,2250.015625
pinMain,mpicc,nas,bt,1,16,2,153.74700000000001,0.92800000000000005,0.17499999999999999,2250.0205078125
pinMain,mpicc,nas,bt,1,16,3,153.18899999999999,0.93899999999999995,0.16,2250.017578125
pinMain,mpicc,nas,cg,1,16,1,24.658000000000001,0.93600000000000005,0.16900000000000001,243.7744140625
pinMain,mpicc,nas,cg,1,16,2,25.327999999999999,0.92600000000000005,0.17899999999999999,237.5419921875
pinMain,mpicc,nas,cg,1,16,3,24.853999999999999,0.93000000000000005,0.17799999999999999,247.466796875
pinMain,mpicc,nas,ep,1,16,1,41.930999999999997,0.91800000000000004,0.17799999999999999,1669.2109375
pinMain,mpicc,nas,ep,1,16,2,41.523000000000003,0.94399999999999995,0.14899999999999999,1669.208984375
pinMain,mpicc,nas,ep,1,16,3,41.287999999999997,0.93899999999999995,0.16300000000000001,1669.2099609375
pinMain,mpicc,nas,ft,1,16,1,45.844000000000001,0.93899999999999995,0.157,717.7919921875
pinMain,mpicc,nas,ft,1,16,2,43.683,0.92300000000000004,0.17599999999999999,717.7939453125
pinMain,mpicc,nas,ft,1,16,3,43.781999999999996,0.93100000000000005,0.16700000000000001,717.791015625
pinMain,mpicc,nas,is,1,16,1,8.0099999999999998,0.93100000000000005,0.16400000000000001,38.453125
pinMain,mpicc,nas,is,1,16,2,7.9500000000000002,0.91600000000000004,0.17999999999999999,38.4404296875
pinMain,mpicc,nas,is,1,16,3,7.8949999999999996,0.92800000000000005,0.17100000000000001,38.40234375
pinMain,mpicc,nas,lu,1,16,1,75.256,0.94299999999999995,0.155,1141.1259765625
pinMain,mpicc,nas,lu,1,16,2,74.557999999999993,0.94799999999999995,0.152,1040.38671875
